participant,event_type,event_ts,event_ts_float,window_start,window_end,duration_sec,distance_px,start_x,start_y,end_x,end_y,delete_key,event_id
260810_CP_W_AI,annotation,2026-08-10 20:27:34.461,1786364854.461,2026-08-10 20:27:24.461,2026-08-10 20:27:44.461,0.187,0.2,917.8,613.3,918.0,613.3,,1012
260810_CP_W_AI,annotation,2026-08-10 20:27:47.668,1786364867.668,2026-08-10 20:27:37.668,2026-08-10 20:27:57.668,0.436,328.3,39.3,428.1,364.9,470.4,,1013
260810_CP_W_AI,annotation,2026-08-10 20:27:59.752,1786364879.752,2026-08-10 20:27:49.752,2026-08-10 20:28:09.752,1.198,273.1,692.1,244.5,965.1,243.3,,1014
260810_CP_W_AI,annotation,2026-08-10 20:28:01.798,1786364881.798,2026-08-10 20:27:51.798,2026-08-10 20:28:11.798,1.006,109.4,869.8,281.7,979.0,275.9,,1015
260810_CP_W_AI,annotation,2026-08-10 20:29:39.582,1786364979.582,2026-08-10 20:29:29.582,2026-08-10 20:29:49.582,0.414,353.6,60.7,438.5,389.2,569.2,,1016
260810_CP_W_AI,annotation,2026-08-10 20:30:13.882,1786365013.882,2026-08-10 20:30:03.882,2026-08-10 20:30:23.882,0.449,240.4,54.3,302.9,291.5,342.0,,1017
260810_CP_W_AI,annotation,2026-08-10 20:30:15.891,1786365015.891,2026-08-10 20:30:05.891,2026-08-10 20:30:25.891,2.273,149.5,700.5,372.3,842.3,325.0,,1018
260810_CP_W_AI,annotation,2026-08-10 20:30:50.308,1786365050.308,2026-08-10 20:30:40.308,2026-08-10 20:31:00.308,0.519,215.6,46.4,438.7,257.7,481.5,,1019
260810_CP_W_AI,annotation,2026-08-10 20:30:52.724,1786365052.724,2026-08-10 20:30:42.724,2026-08-10 20:31:02.724,1.733,476.6,417.1,514.1,893.2,493.0,,1020
260810_CP_W_AI,annotation,2026-08-10 20:31:02.384,1786365062.384,2026-08-10 20:30:52.384,2026-08-10 20:31:12.384,1.463,221.3,1181.5,675.4,1402.7,684.6,,1021
260810_CP_W_AI,annotation,2026-08-10 20:31:15.368,1786365075.368,2026-08-10 20:31:05.368,2026-08-10 20:31:25.368,2.55,101.9,1117.0,609.3,1180.9,688.7,,1022
260810_CP_W_AI,annotation,2026-08-10 20:31:23.184,1786365083.184,2026-08-10 20:31:13.184,2026-08-10 20:31:33.184,0.395,341.5,58.2,782.7,399.7,775.4,,1023
260810_CP_W_AI,annotation,2026-08-10 20:31:32.709,1786365092.709,2026-08-10 20:31:22.709,2026-08-10 20:31:42.709,0.42,273.3,42.9,442.2,314.6,471.9,,1024
260810_CP_W_AI,annotation,2026-08-10 20:31:44.970,1786365104.97,2026-08-10 20:31:34.970,2026-08-10 20:31:54.970,1.899,9.5,1314.0,632.3,1314.4,641.8,,1025
260810_CP_W_AI,annotation,2026-08-10 20:32:01.178,1786365121.178,2026-08-10 20:31:51.178,2026-08-10 20:32:11.178,4.747,197.1,1440.9,586.9,1463.2,782.8,,1026
260810_CP_W_AI,annotation,2026-08-10 20:32:08.543,1786365128.543,2026-08-10 20:31:58.543,2026-08-10 20:32:18.543,1.778,9.6,1467.6,650.5,1458.8,646.7,,1027
260810_CP_W_AI,annotation,2026-08-10 20:33:01.082,1786365181.082,2026-08-10 20:32:51.082,2026-08-10 20:33:11.082,1.334,97.3,1111.4,619.8,1178.2,690.6,,1028
260810_CP_W_AI,annotation,2026-08-10 20:35:18.932,1786365318.932,2026-08-10 20:35:08.932,2026-08-10 20:35:28.932,0.825,396.3,38.3,756.4,434.3,741.1,,1029
260810_CP_W_AI,annotation,2026-08-10 20:35:51.128,1786365351.128,2026-08-10 20:35:41.128,2026-08-10 20:36:01.128,0.451,267.4,67.4,448.4,333.4,474.5,,1030
260810_CP_W_AI,annotation,2026-08-10 20:36:23.915,1786365383.915,2026-08-10 20:36:13.915,2026-08-10 20:36:33.915,0.682,40.8,968.8,526.6,1000.1,552.7,,1031
260810_CP_W_AI,annotation,2026-08-10 20:36:31.184,1786365391.184,2026-08-10 20:36:21.184,2026-08-10 20:36:41.184,1.2,35.3,1038.5,534.2,1065.8,556.5,,1032
260810_CP_W_AI,annotation,2026-08-10 20:37:31.225,1786365451.225,2026-08-10 20:37:21.225,2026-08-10 20:37:41.225,6.587,35.4,917.0,359.0,882.0,353.2,,1033
260810_CP_W_AI,annotation,2026-08-10 20:37:49.026,1786365469.026,2026-08-10 20:37:39.026,2026-08-10 20:37:59.026,1.063,38.6,1066.0,556.8,1093.3,584.2,,1034
260810_CP_W_AI,annotation,2026-08-10 20:38:13.511,1786365493.511,2026-08-10 20:38:03.511,2026-08-10 20:38:23.511,0.84,67.8,735.5,289.8,803.0,283.8,,1035
260810_CP_W_AI,annotation,2026-08-10 20:38:14.811,1786365494.811,2026-08-10 20:38:04.811,2026-08-10 20:38:24.811,4.452,298.2,815.1,304.4,1113.2,312.9,,1036
260810_CP_W_AI,annotation,2026-08-10 20:39:29.187,1786365569.187,2026-08-10 20:39:19.187,2026-08-10 20:39:39.187,5.407,57.1,1368.5,486.9,1425.3,493.1,,1037
260810_CP_W_AI,annotation,2026-08-10 20:39:39.843,1786365579.843,2026-08-10 20:39:29.843,2026-08-10 20:39:49.843,4.193,42.3,1423.7,495.1,1381.7,500.6,,1038
260810_CP_W_AI,annotation,2026-08-10 20:42:15.294,1786365735.294,2026-08-10 20:42:05.294,2026-08-10 20:42:25.294,1.624,422.1,789.2,633.9,1209.5,673.9,,1039
260810_CP_W_AI,annotation,2026-08-10 20:42:17.570,1786365737.57,2026-08-10 20:42:07.570,2026-08-10 20:42:27.570,2.242,56.2,1090.8,658.8,1141.2,634.0,,1040
260810_CP_W_AI,annotation,2026-08-10 20:43:47.233,1786365827.233,2026-08-10 20:43:37.233,2026-08-10 20:43:57.233,0.269,5.1,1481.1,486.7,1486.1,488.2,,1041
260810_CP_W_AI,annotation,2026-08-10 20:44:29.502,1786365869.502,2026-08-10 20:44:19.502,2026-08-10 20:44:39.502,0.938,188.6,659.5,340.8,847.8,330.4,,1042
260810_CP_W_AI,annotation,2026-08-10 20:44:31.146,1786365871.146,2026-08-10 20:44:21.146,2026-08-10 20:44:41.146,2.092,164.2,660.9,362.8,824.0,344.0,,1043
260810_CP_W_AI,annotation,2026-08-10 20:44:34.776,1786365874.776,2026-08-10 20:44:24.776,2026-08-10 20:44:44.776,0.142,0.6,135.2,81.3,135.7,80.8,,1044
260810_CP_W_AI,annotation,2026-08-10 20:44:35.614,1786365875.614,2026-08-10 20:44:25.614,2026-08-10 20:44:45.614,0.129,0.2,149.9,153.9,149.9,153.6,,1045
260810_CP_W_AI,annotation,2026-08-10 20:46:38.272,1786365998.272,2026-08-10 20:46:28.272,2026-08-10 20:46:48.272,1.222,34.1,576.8,530.7,601.2,554.6,,1046
260810_CP_W_AI,annotation,2026-08-10 20:47:14.827,1786366034.827,2026-08-10 20:47:04.827,2026-08-10 20:47:24.827,1.72,356.9,696.0,346.5,1052.5,363.9,,1047
260810_CP_W_AI,annotation,2026-08-10 20:47:17.062,1786366037.062,2026-08-10 20:47:07.062,2026-08-10 20:47:27.062,2.963,94.3,1013.9,361.5,1104.2,334.4,,1048
260810_CP_W_AI,annotation,2026-08-10 20:47:21.698,1786366041.698,2026-08-10 20:47:11.698,2026-08-10 20:47:31.698,0.111,1.5,132.7,70.4,133.6,69.2,,1049
260810_CP_W_AI,annotation,2026-08-10 20:47:26.437,1786366046.437,2026-08-10 20:47:16.437,2026-08-10 20:47:36.437,0.12,0.7,1365.1,459.7,1365.8,459.7,,1050
260810_CP_W_AI,annotation,2026-08-10 20:49:05.160,1786366145.16,2026-08-10 20:48:55.160,2026-08-10 20:49:15.160,1.546,583.4,531.3,357.7,1114.6,367.2,,1051
260810_CP_W_AI,annotation,2026-08-10 20:49:07.157,1786366147.157,2026-08-10 20:48:57.157,2026-08-10 20:49:17.157,1.574,145.7,667.3,345.0,809.6,313.5,,1052
260810_CP_W_AI,annotation,2026-08-10 20:49:09.354,1786366149.354,2026-08-10 20:48:59.354,2026-08-10 20:49:19.354,1.094,13.2,815.9,395.4,822.4,383.9,,1053
260810_CP_W_AI,annotation,2026-08-10 20:49:26.100,1786366166.1,2026-08-10 20:49:16.100,2026-08-10 20:49:36.100,0.143,0.5,761.1,556.0,761.5,556.2,,1054
260810_CP_W_AI,annotation,2026-08-10 20:50:54.098,1786366254.098,2026-08-10 20:50:44.098,2026-08-10 20:51:04.098,0.159,1.2,67.5,78.0,66.3,78.0,,1055
260810_CP_W_AI,annotation,2026-08-10 20:51:00.758,1786366260.758,2026-08-10 20:50:50.758,2026-08-10 20:51:10.758,0.682,21.8,861.3,357.3,882.8,353.7,,1056
260810_CP_W_AI,annotation,2026-08-10 20:51:01.749,1786366261.749,2026-08-10 20:50:51.749,2026-08-10 20:51:11.749,1.605,339.5,907.5,364.7,1240.8,429.3,,1057
260810_CP_W_AI,annotation,2026-08-10 20:51:10.802,1786366270.802,2026-08-10 20:51:00.802,2026-08-10 20:51:20.802,0.113,2.2,717.5,462.3,719.5,461.6,,1058
260810_CP_W_AI,annotation,2026-08-10 20:51:13.474,1786366273.474,2026-08-10 20:51:03.474,2026-08-10 20:51:23.474,3.357,205.0,606.6,462.5,799.8,393.7,,1059
260810_CP_W_AI,annotation,2026-08-10 20:52:15.151,1786366335.151,2026-08-10 20:52:05.151,2026-08-10 20:52:25.151,0.143,1.8,1384.9,588.2,1385.5,586.6,,1060
260810_CP_W_AI,annotation,2026-08-10 20:52:21.461,1786366341.461,2026-08-10 20:52:11.461,2026-08-10 20:52:31.461,0.166,0.7,860.0,535.4,860.6,535.2,,1061
260810_CP_W_AI,annotation,2026-08-10 20:52:56.526,1786366376.526,2026-08-10 20:52:46.526,2026-08-10 20:53:06.526,1.62,162.3,588.3,777.4,715.9,877.8,,1062
260810_CP_W_AI,annotation,2026-08-10 20:53:12.930,1786366392.93,2026-08-10 20:53:02.930,2026-08-10 20:53:22.930,0.765,61.3,655.0,647.1,706.2,680.8,,1063
260810_CP_W_AI,annotation,2026-08-10 20:53:29.572,1786366409.572,2026-08-10 20:53:19.572,2026-08-10 20:53:39.572,1.424,18.3,691.5,649.7,702.0,634.8,,1064
260810_CP_W_AI,annotation,2026-08-10 20:54:05.069,1786366445.069,2026-08-10 20:53:55.069,2026-08-10 20:54:15.069,1.493,519.6,644.2,366.7,1161.1,314.0,,1065
260810_CP_W_AI,annotation,2026-08-10 20:54:07.245,1786366447.245,2026-08-10 20:53:57.245,2026-08-10 20:54:17.245,0.944,137.3,996.0,348.1,1132.6,362.8,,1066
260810_CP_W_AI,annotation,2026-08-10 20:54:40.606,1786366480.606,2026-08-10 20:54:30.606,2026-08-10 20:54:50.606,0.149,0.7,761.6,448.0,761.8,447.3,,1067
260810_CP_W_AI,annotation,2026-08-10 20:54:41.123,1786366481.123,2026-08-10 20:54:31.123,2026-08-10 20:54:51.123,8.347,73.6,758.8,448.0,816.6,402.4,,1068
260810_CP_W_AI,annotation,2026-08-10 20:55:25.111,1786366525.111,2026-08-10 20:55:15.111,2026-08-10 20:55:35.111,0.156,2.0,761.2,510.1,763.0,509.1,,1069
260810_CP_W_AI,annotation,2026-08-10 20:55:35.385,1786366535.385,2026-08-10 20:55:25.385,2026-08-10 20:55:45.385,0.144,0.7,842.8,503.2,843.5,503.0,,1070
260810_CP_W_AI,annotation,2026-08-10 20:56:12.840,1786366572.84,2026-08-10 20:56:02.840,2026-08-10 20:56:22.840,1.501,87.2,218.5,129.8,290.1,179.6,,1071
260810_CP_W_AI,annotation,2026-08-10 20:56:15.227,1786366575.227,2026-08-10 20:56:05.227,2026-08-10 20:56:25.227,0.67,32.2,383.6,133.0,415.6,136.7,,1072
260810_CP_W_AI,annotation,2026-08-10 20:56:18.061,1786366578.061,2026-08-10 20:56:08.061,2026-08-10 20:56:28.061,0.622,318.4,191.6,329.3,509.8,340.8,,1073
260810_CP_W_AI,annotation,2026-08-10 20:56:37.148,1786366597.148,2026-08-10 20:56:27.148,2026-08-10 20:56:47.148,0.145,1.6,854.2,400.6,855.6,401.5,,1074
260810_CP_W_AI,annotation,2026-08-10 20:57:38.820,1786366658.82,2026-08-10 20:57:28.820,2026-08-10 20:57:48.820,0.911,158.6,643.7,386.4,800.4,362.7,,1075
260810_CP_W_AI,annotation,2026-08-10 20:57:40.337,1786366660.337,2026-08-10 20:57:30.337,2026-08-10 20:57:50.337,1.11,319.0,807.9,358.1,1123.5,311.5,,1076
260810_CP_W_AI,annotation,2026-08-10 20:58:06.753,1786366686.753,2026-08-10 20:57:56.753,2026-08-10 20:58:16.753,0.11,4.4,742.5,542.3,746.9,542.3,,1077
260810_CP_W_AI,annotation,2026-08-10 20:59:55.959,1786366795.959,2026-08-10 20:59:45.959,2026-08-10 21:00:05.959,4.163,557.4,655.2,384.6,1200.0,266.9,,1078
260810_CP_W_AI,annotation,2026-08-10 21:00:42.115,1786366842.115,2026-08-10 21:00:32.115,2026-08-10 21:00:52.115,1.448,178.0,643.9,451.8,821.9,448.8,,1079
260810_CP_W_AI,annotation,2026-08-10 21:02:38.805,1786366958.805,2026-08-10 21:02:28.805,2026-08-10 21:02:48.805,1.557,443.2,516.6,469.0,959.4,488.6,,1080
260810_CP_W_AI,annotation,2026-08-10 21:02:45.274,1786366965.274,2026-08-10 21:02:35.274,2026-08-10 21:02:55.274,1.988,20.6,670.6,398.2,676.3,378.5,,1081
260810_CP_W_AI,annotation,2026-08-10 21:03:06.643,1786366986.643,2026-08-10 21:02:56.643,2026-08-10 21:03:16.643,0.165,6.0,974.8,585.0,980.6,583.6,,1082
260810_CP_W_AI,annotation,2026-08-10 21:04:01.206,1786367041.206,2026-08-10 21:03:51.206,2026-08-10 21:04:11.206,0.803,46.5,492.1,491.5,530.4,517.9,,1083
260810_CP_W_AI,annotation,2026-08-10 21:04:33.629,1786367073.629,2026-08-10 21:04:23.629,2026-08-10 21:04:43.629,0.127,0.2,126.7,126.9,126.7,126.7,,1084
260810_CP_W_AI,annotation,2026-08-10 21:04:38.346,1786367078.346,2026-08-10 21:04:28.346,2026-08-10 21:04:48.346,1.029,418.7,782.3,427.5,1201.0,420.4,,1085
260810_CP_W_AI,annotation,2026-08-10 21:04:39.977,1786367079.977,2026-08-10 21:04:29.977,2026-08-10 21:04:49.977,2.675,156.6,964.1,423.7,1117.7,393.5,,1086
260810_CP_W_AI,annotation,2026-08-10 21:05:01.427,1786367101.427,2026-08-10 21:04:51.427,2026-08-10 21:05:11.427,1.956,47.7,1346.1,409.2,1392.3,397.4,,1087
260810_CP_W_AI,annotation,2026-08-10 21:05:32.573,1786367132.573,2026-08-10 21:05:22.573,2026-08-10 21:05:42.573,1.102,55.0,473.6,498.3,516.4,532.9,,1088
260810_CP_W_AI,annotation,2026-08-10 21:05:45.475,1786367145.475,2026-08-10 21:05:35.475,2026-08-10 21:05:55.475,1.062,533.7,672.5,328.7,1205.0,294.5,,1089
260810_CP_W_AI,annotation,2026-08-10 21:05:47.578,1786367147.578,2026-08-10 21:05:37.578,2026-08-10 21:05:57.578,0.145,0.2,143.3,65.1,143.1,65.1,,1090
260810_CP_W_AI,annotation,2026-08-10 21:06:05.093,1786367165.093,2026-08-10 21:05:55.093,2026-08-10 21:06:15.093,0.149,2.9,563.6,506.2,566.5,506.5,,1091
260810_CP_W_AI,annotation,2026-08-10 21:06:37.807,1786367197.807,2026-08-10 21:06:27.807,2026-08-10 21:06:47.807,0.182,0.7,127.6,119.9,127.8,120.6,,1092
260810_CP_W_AI,annotation,2026-08-10 21:06:44.275,1786367204.275,2026-08-10 21:06:34.275,2026-08-10 21:06:54.275,1.379,646.5,570.6,454.2,1217.0,443.2,,1093
260810_CP_W_AI,annotation,2026-08-10 21:06:46.149,1786367206.149,2026-08-10 21:06:36.149,2026-08-10 21:06:56.149,1.748,33.1,1123.4,447.7,1143.4,421.3,,1094
260810_CP_W_AI,annotation,2026-08-10 21:06:49.669,1786367209.669,2026-08-10 21:06:39.669,2026-08-10 21:06:59.669,0.135,0.2,113.5,83.1,113.8,83.1,,1095
260810_CP_W_AI,annotation,2026-08-10 21:07:44.086,1786367264.086,2026-08-10 21:07:34.086,2026-08-10 21:07:54.086,0.119,0.9,660.9,522.7,661.8,522.7,,1096
260810_CP_W_AI,annotation,2026-08-10 21:08:09.094,1786367289.094,2026-08-10 21:07:59.094,2026-08-10 21:08:19.094,0.139,0.2,121.0,130.6,121.0,130.4,,1097
260810_CP_W_AI,annotation,2026-08-10 21:08:15.109,1786367295.109,2026-08-10 21:08:05.109,2026-08-10 21:08:25.109,1.253,620.3,643.8,496.0,1263.6,470.1,,1098
260810_CP_W_AI,annotation,2026-08-10 21:08:17.237,1786367297.237,2026-08-10 21:08:07.237,2026-08-10 21:08:27.237,0.15,2.2,111.5,51.3,110.4,53.2,,1099
260810_CP_W_AI,annotation,2026-08-10 21:09:39.514,1786367379.514,2026-08-10 21:09:29.514,2026-08-10 21:09:49.514,0.117,0.3,1405.1,684.4,1405.4,684.2,,1100
260810_CP_W_AI,annotation,2026-08-10 21:10:28.902,1786367428.902,2026-08-10 21:10:18.902,2026-08-10 21:10:38.902,2.431,108.1,1334.9,433.6,1434.0,390.4,,1101
260810_CP_W_AI,annotation,2026-08-10 21:11:45.762,1786367505.762,2026-08-10 21:11:35.762,2026-08-10 21:11:55.762,0.102,0.2,1384.0,451.9,1384.2,451.9,,1102
260810_CP_W_AI,annotation,2026-08-10 21:11:53.412,1786367513.412,2026-08-10 21:11:43.412,2026-08-10 21:12:03.412,0.142,1.7,587.0,583.7,588.6,583.3,,1103
260811_QGP_W-AI,annotation,2026-08-11 09:52:49.851,1786413169.851,2026-08-11 09:52:39.851,2026-08-11 09:52:59.851,0.48,109.7,1034.9,547.5,1123.6,612.0,,1104
260811_QGP_W-AI,annotation,2026-08-11 09:53:15.359,1786413195.359,2026-08-11 09:53:05.359,2026-08-11 09:53:25.359,0.117,2.7,699.6,359.9,699.6,362.6,,1105
260811_QGP_W-AI,annotation,2026-08-11 09:57:17.791,1786413437.791,2026-08-11 09:57:07.791,2026-08-11 09:57:27.791,0.105,4.0,771.9,178.3,769.3,181.3,,1106
